,keyword,type,date,index
0,幽门螺杆菌,pc,2017-10-21,97
0,幽门螺杆菌,pc,2017-10-22,120
0,幽门螺杆菌,pc,2017-10-23,125
0,幽门螺杆菌,pc,2017-10-24,102
0,幽门螺杆菌,pc,2017-10-25,106
0,幽门螺杆菌,pc,2017-10-26,108
0,幽门螺杆菌,pc,2017-10-27,108
0,幽门螺杆菌,pc,2017-10-28,97
0,幽门螺杆菌,wise,2017-01-01,113
0,幽门螺杆菌,wise,2017-01-02,122
0,幽门螺杆菌,wise,2017-01-03,118
0,幽门螺杆菌,wise,2017-01-04,130
0,幽门螺杆菌,wise,2017-01-05,135
0,幽门螺杆菌,wise,2017-01-06,139
0,幽门螺杆菌,wise,2017-01-07,147
0,幽门螺杆菌,wise,2017-01-08,139
0,幽门螺杆菌,wise,2017-01-09,131
0,幽门螺杆菌,wise,2017-01-10,121
0,幽门螺杆菌,wise,2017-01-11,113
0,幽门螺杆菌,wise,2017-01-12,118
0,幽门螺杆菌,wise,2017-01-13,139
0,幽门螺杆菌,wise,2017-01-14,113
0,幽门螺杆菌,wise,2017-01-15,117
0,幽门螺杆菌,wise,2017-01-16,143
0,幽门螺杆菌,wise,2017-01-17,151
0,幽门螺杆菌,wise,2017-01-18,126
0,幽门螺杆菌,wise,2017-01-19,126
0,幽门螺杆菌,wise,2017-01-20,138
0,幽门螺杆菌,wise,2017-01-21,131
0,幽门螺杆菌,wise,2017-01-22,99
0,幽门螺杆菌,wise,2017-01-23,117
0,幽门螺杆菌,wise,2017-01-24,130
0,幽门螺杆菌,wise,2017-01-25,96
0,幽门螺杆菌,wise,2017-01-26,96
0,幽门螺杆菌,wise,2017-01-27,79
0,幽门螺杆菌,wise,2017-01-28,100
0,幽门螺杆菌,wise,2017-01-29,105
0,幽门螺杆菌,wise,2017-01-30,105
0,幽门螺杆菌,wise,2017-01-31,105
0,幽门螺杆菌,wise,2017-02-01,83
0,幽门螺杆菌,wise,2017-02-02,104
0,幽门螺杆菌,wise,2017-02-03,126
0,幽门螺杆菌,wise,2017-02-04,117
0,幽门螺杆菌,wise,2017-02-05,108
0,幽门螺杆菌,wise,2017-02-06,126
0,幽门螺杆菌,wise,2017-02-07,135
0,幽门螺杆菌,wise,2017-02-08,151
0,幽门螺杆菌,wise,2017-02-09,151
0,幽门螺杆菌,wise,2017-02-10,125
0,幽门螺杆菌,wise,2017-02-11,121
0,幽门螺杆菌,wise,2017-02-12,109
0,幽门螺杆菌,wise,2017-02-13,160
0,幽门螺杆菌,wise,2017-02-14,130
0,幽门螺杆菌,wise,2017-02-15,113
0,幽门螺杆菌,wise,2017-02-16,125
0,幽门螺杆菌,wise,2017-02-17,167
0,幽门螺杆菌,wise,2017-02-18,186
0,幽门螺杆菌,wise,2017-02-19,144
0,幽门螺杆菌,wise,2017-02-20,151
0,幽门螺杆菌,wise,2017-02-21,173
0,幽门螺杆菌,wise,2017-02-22,183
0,幽门螺杆菌,wise,2017-02-23,180
0,幽门螺杆菌,wise,2017-02-24,158
0,幽门螺杆菌,wise,2017-02-25,170
0,幽门螺杆菌,wise,2017-02-26,139
0,幽门螺杆菌,wise,2017-02-27,164
0,幽门螺杆菌,wise,2017-02-28,161
0,幽门螺杆菌,wise,2017-03-01,158
0,幽门螺杆菌,wise,2017-03-02,151
0,幽门螺杆菌,wise,2017-03-03,163
0,幽门螺杆菌,wise,2017-03-04,183
0,幽门螺杆菌,wise,2017-03-05,158
0,幽门螺杆菌,wise,2017-03-06,186
0,幽门螺杆菌,wise,2017-03-07,176
0,幽门螺杆菌,wise,2017-03-08,179
0,幽门螺杆菌,wise,2017-03-09,157
0,幽门螺杆菌,wise,2017-03-10,186
0,幽门螺杆菌,wise,2017-03-11,151
0,幽门螺杆菌,wise,2017-03-12,151
0,幽门螺杆菌,wise,2017-03-13,182
0,幽门螺杆菌,wise,2017-03-14,176
0,幽门螺杆菌,wise,2017-03-15,177
0,幽门螺杆菌,wise,2017-03-16,170
0,幽门螺杆菌,wise,2017-03-17,161
0,幽门螺杆菌,wise,2017-03-18,170
0,幽门螺杆菌,wise,2017-03-19,163
0,幽门螺杆菌,wise,2017-03-20,161
0,幽门螺杆菌,wise,2017-03-21,167
0,幽门螺杆菌,wise,2017-03-22,167
0,幽门螺杆菌,wise,2017-03-23,164
0,幽门螺杆菌,wise,2017-03-24,174
0,幽门螺杆菌,wise,2017-03-25,167
0,幽门螺杆菌,wise,2017-03-26,144
0,幽门螺杆菌,wise,2017-03-27,151
0,幽门螺杆菌,wise,2017-03-28,158
0,幽门螺杆菌,wise,2017-03-29,167
0,幽门螺杆菌,wise,2017-03-30,155
0,幽门螺杆菌,wise,2017-03-31,158
0,幽门螺杆菌,wise,2017-04-01,151
0,幽门螺杆菌,wise,2017-04-02,154
0,幽门螺杆菌,wise,2017-04-03,148
0,幽门螺杆菌,wise,2017-04-04,163
0,幽门螺杆菌,wise,2017-04-05,174
0,幽门螺杆菌,wise,2017-04-06,180
0,幽门螺杆菌,wise,2017-04-07,154
0,幽门螺杆菌,wise,2017-04-08,174
0,幽门螺杆菌,wise,2017-04-09,158
0,幽门螺杆菌,wise,2017-04-10,163
0,幽门螺杆菌,wise,2017-04-11,189
0,幽门螺杆菌,wise,2017-04-12,167
0,幽门螺杆菌,wise,2017-04-13,170
0,幽门螺杆菌,wise,2017-04-14,199
0,幽门螺杆菌,wise,2017-04-15,189
0,幽门螺杆菌,wise,2017-04-16,161
0,幽门螺杆菌,wise,2017-04-17,179
0,幽门螺杆菌,wise,2017-04-18,195
0,幽门螺杆菌,wise,2017-04-19,205
0,幽门螺杆菌,wise,2017-04-20,212
0,幽门螺杆菌,wise,2017-04-21,201
0,幽门螺杆菌,wise,2017-04-22,231
0,幽门螺杆菌,wise,2017-04-23,227
0,幽门螺杆菌,wise,2017-04-24,217
0,幽门螺杆菌,wise,2017-04-25,277
0,幽门螺杆菌,wise,2017-04-26,263
0,幽门螺杆菌,wise,2017-04-27,256
0,幽门螺杆菌,wise,2017-04-28,280
0,幽门螺杆菌,wise,2017-04-29,242
0,幽门螺杆菌,wise,2017-04-30,221
0,幽门螺杆菌,wise,2017-05-01,231
0,幽门螺杆菌,wise,2017-05-02,241
0,幽门螺杆菌,wise,2017-05-03,301
0,幽门螺杆菌,wise,2017-05-04,295
0,幽门螺杆菌,wise,2017-05-05,319
0,幽门螺杆菌,wise,2017-05-06,270
0,幽门螺杆菌,wise,2017-05-07,249
0,幽门螺杆菌,wise,2017-05-08,299
0,幽门螺杆菌,wise,2017-05-09,319
0,幽门螺杆菌,wise,2017-05-10,308
0,幽门螺杆菌,wise,2017-05-11,274
0,幽门螺杆菌,wise,2017-05-12,315
0,幽门螺杆菌,wise,2017-05-13,309
0,幽门螺杆菌,wise,2017-05-14,241
0,幽门螺杆菌,wise,2017-05-15,348
0,幽门螺杆菌,wise,2017-05-16,365
0,幽门螺杆菌,wise,2017-05-17,352
0,幽门螺杆菌,wise,2017-05-18,358
0,幽门螺杆菌,wise,2017-05-19,391
0,幽门螺杆菌,wise,2017-05-20,366
0,幽门螺杆菌,wise,2017-05-21,270
0,幽门螺杆菌,wise,2017-05-22,348
0,幽门螺杆菌,wise,2017-05-23,341
0,幽门螺杆菌,wise,2017-05-24,414
0,幽门螺杆菌,wise,2017-05-25,419
0,幽门螺杆菌,wise,2017-05-26,425
0,幽门螺杆菌,wise,2017-05-27,407
0,幽门螺杆菌,wise,2017-05-28,298
0,幽门螺杆菌,wise,2017-05-29,285
0,幽门螺杆菌,wise,2017-05-30,291
0,幽门螺杆菌,wise,2017-05-31,309
0,幽门螺杆菌,wise,2017-06-01,277
0,幽门螺杆菌,wise,2017-06-02,372
0,幽门螺杆菌,wise,2017-06-03,337
0,幽门螺杆菌,wise,2017-06-04,287
0,幽门螺杆菌,wise,2017-06-05,454
0,幽门螺杆菌,wise,2017-06-06,415
0,幽门螺杆菌,wise,2017-06-07,391
0,幽门螺杆菌,wise,2017-06-08,380
0,幽门螺杆菌,wise,2017-06-09,361
0,幽门螺杆菌,wise,2017-06-10,299
0,幽门螺杆菌,wise,2017-06-11,277
0,幽门螺杆菌,wise,2017-06-12,348
0,幽门螺杆菌,wise,2017-06-13,398
0,幽门螺杆菌,wise,2017-06-14,415
0,幽门螺杆菌,wise,2017-06-15,404
0,幽门螺杆菌,wise,2017-06-16,379
0,幽门螺杆菌,wise,2017-06-17,401
0,幽门螺杆菌,wise,2017-06-18,352
0,幽门螺杆菌,wise,2017-06-19,446
0,幽门螺杆菌,wise,2017-06-20,450
0,幽门螺杆菌,wise,2017-06-21,444
0,幽门螺杆菌,wise,2017-06-22,386
0,幽门螺杆菌,wise,2017-06-23,369
0,幽门螺杆菌,wise,2017-06-24,337
0,幽门螺杆菌,wise,2017-06-25,299
0,幽门螺杆菌,wise,2017-06-26,352
0,幽门螺杆菌,wise,2017-06-27,419
0,幽门螺杆菌,wise,2017-06-28,405
0,幽门螺杆菌,wise,2017-06-29,366
0,幽门螺杆菌,wise,2017-06-30,376
0,幽门螺杆菌,wise,2017-07-01,302
0,幽门螺杆菌,wise,2017-07-02,284
0,幽门螺杆菌,wise,2017-07-03,359
0,幽门螺杆菌,wise,2017-07-04,379
0,幽门螺杆菌,wise,2017-07-05,398
0,幽门螺杆菌,wise,2017-07-06,397
0,幽门螺杆菌,wise,2017-07-07,383
0,幽门螺杆菌,wise,2017-07-08,347
0,幽门螺杆菌,wise,2017-07-09,285
0,幽门螺杆菌,wise,2017-07-10,400
0,幽门螺杆菌,wise,2017-07-11,362
0,幽门螺杆菌,wise,2017-07-12,386
0,幽门螺杆菌,wise,2017-07-13,422
0,幽门螺杆菌,wise,2017-07-14,398
0,幽门螺杆菌,wise,2017-07-15,348
0,幽门螺杆菌,wise,2017-07-16,313
0,幽门螺杆菌,wise,2017-07-17,383
0,幽门螺杆菌,wise,2017-07-18,404
0,幽门螺杆菌,wise,2017-07-19,401
0,幽门螺杆菌,wise,2017-07-20,400
0,幽门螺杆菌,wise,2017-07-21,436
0,幽门螺杆菌,wise,2017-07-22,380
0,幽门螺杆菌,wise,2017-07-23,355
0,幽门螺杆菌,wise,2017-07-24,439
0,幽门螺杆菌,wise,2017-07-25,500
0,幽门螺杆菌,wise,2017-07-26,504
0,幽门螺杆菌,wise,2017-07-27,430
0,幽门螺杆菌,wise,2017-07-28,471
0,幽门螺杆菌,wise,2017-07-29,401
0,幽门螺杆菌,wise,2017-07-30,347
0,幽门螺杆菌,wise,2017-07-31,454
0,幽门螺杆菌,wise,2017-08-01,454
0,幽门螺杆菌,wise,2017-08-02,528
0,幽门螺杆菌,wise,2017-08-03,500
0,幽门螺杆菌,wise,2017-08-04,504
0,幽门螺杆菌,wise,2017-08-05,418
0,幽门螺杆菌,wise,2017-08-06,355
0,幽门螺杆菌,wise,2017-08-07,458
0,幽门螺杆菌,wise,2017-08-08,518
0,幽门螺杆菌,wise,2017-08-09,486
0,幽门螺杆菌,wise,2017-08-10,567
0,幽门螺杆菌,wise,2017-08-11,596
0,幽门螺杆菌,wise,2017-08-12,500
0,幽门螺杆菌,wise,2017-08-13,447
0,幽门螺杆菌,wise,2017-08-14,578
0,幽门螺杆菌,wise,2017-08-15,517
0,幽门螺杆菌,wise,2017-08-16,602
0,幽门螺杆菌,wise,2017-08-17,598
0,幽门螺杆菌,wise,2017-08-18,589
0,幽门螺杆菌,wise,2017-08-19,609
0,幽门螺杆菌,wise,2017-08-20,489
0,幽门螺杆菌,wise,2017-08-21,644
0,幽门螺杆菌,wise,2017-08-22,627
0,幽门螺杆菌,wise,2017-08-23,610
0,幽门螺杆菌,wise,2017-08-24,694
0,幽门螺杆菌,wise,2017-08-25,697
0,幽门螺杆菌,wise,2017-08-26,691
0,幽门螺杆菌,wise,2017-08-27,521
0,幽门螺杆菌,wise,2017-08-28,605
0,幽门螺杆菌,wise,2017-08-29,649
0,幽门螺杆菌,wise,2017-08-30,599
0,幽门螺杆菌,wise,2017-08-31,493
0,幽门螺杆菌,wise,2017-09-01,475
0,幽门螺杆菌,wise,2017-09-02,493
0,幽门螺杆菌,wise,2017-09-03,483
0,幽门螺杆菌,wise,2017-09-04,602
0,幽门螺杆菌,wise,2017-09-05,560
0,幽门螺杆菌,wise,2017-09-06,606
0,幽门螺杆菌,wise,2017-09-07,518
0,幽门螺杆菌,wise,2017-09-08,518
0,幽门螺杆菌,wise,2017-09-09,440
0,幽门螺杆菌,wise,2017-09-10,429
0,幽门螺杆菌,wise,2017-09-11,500
0,幽门螺杆菌,wise,2017-09-12,557
0,幽门螺杆菌,wise,2017-09-13,552
0,幽门螺杆菌,wise,2017-09-14,560
0,幽门螺杆菌,wise,2017-09-15,545
0,幽门螺杆菌,wise,2017-09-16,517
0,幽门螺杆菌,wise,2017-09-17,613
0,幽门螺杆菌,wise,2017-09-18,585
0,幽门螺杆菌,wise,2017-09-19,599
0,幽门螺杆菌,wise,2017-09-20,598
0,幽门螺杆菌,wise,2017-09-21,602
0,幽门螺杆菌,wise,2017-09-22,592
0,幽门螺杆菌,wise,2017-09-23,550
0,幽门螺杆菌,wise,2017-09-24,436
0,幽门螺杆菌,wise,2017-09-25,571
0,幽门螺杆菌,wise,2017-09-26,507
0,幽门螺杆菌,wise,2017-09-27,543
0,幽门螺杆菌,wise,2017-09-28,603
0,幽门螺杆菌,wise,2017-09-29,553
0,幽门螺杆菌,wise,2017-09-30,525
0,幽门螺杆菌,wise,2017-10-01,414
0,幽门螺杆菌,wise,2017-10-02,376
0,幽门螺杆菌,wise,2017-10-03,352
0,幽门螺杆菌,wise,2017-10-04,291
0,幽门螺杆菌,wise,2017-10-05,352
0,幽门螺杆菌,wise,2017-10-06,373
0,幽门螺杆菌,wise,2017-10-07,414
0,幽门螺杆菌,wise,2017-10-08,354
0,幽门螺杆菌,wise,2017-10-09,457
0,幽门螺杆菌,wise,2017-10-10,511
0,幽门螺杆菌,wise,2017-10-11,617
0,幽门螺杆菌,wise,2017-10-12,513
0,幽门螺杆菌,wise,2017-10-13,577
0,幽门螺杆菌,wise,2017-10-14,497
0,幽门螺杆菌,wise,2017-10-15,422
0,幽门螺杆菌,wise,2017-10-16,557
0,幽门螺杆菌,wise,2017-10-17,599
0,幽门螺杆菌,wise,2017-10-18,536
0,幽门螺杆菌,wise,2017-10-19,563
0,幽门螺杆菌,wise,2017-10-20,578
0,幽门螺杆菌,wise,2017-10-21,550
0,幽门螺杆菌,wise,2017-10-22,606
0,幽门螺杆菌,wise,2017-10-23,567
0,幽门螺杆菌,wise,2017-10-24,556
0,幽门螺杆菌,wise,2017-10-25,610
0,幽门螺杆菌,wise,2017-10-26,581
0,幽门螺杆菌,wise,2017-10-27,574
0,幽门螺杆菌,wise,2017-10-28,497
0,黑便,all,2017-01-01,131
0,黑便,all,2017-01-02,135
0,黑便,all,2017-01-03,79
0,黑便,all,2017-01-04,82
0,黑便,all,2017-01-05,96
0,黑便,all,2017-01-06,141
0,黑便,all,2017-01-07,87
0,黑便,all,2017-01-08,83
0,黑便,all,2017-01-09,79
0,黑便,all,2017-01-10,79
0,黑便,all,2017-01-11,74
0,黑便,all,2017-01-12,133
0,黑便,all,2017-01-13,79
0,黑便,all,2017-01-14,136
0,黑便,all,2017-01-15,92
0,黑便,all,2017-01-16,144
0,黑便,all,2017-01-17,70
0,黑便,all,2017-01-18,127
0,黑便,all,2017-01-19,70
0,黑便,all,2017-01-20,131
0,黑便,all,2017-01-21,66
0,黑便,all,2017-01-22,130
0,黑便,all,2017-01-23,146
0,黑便,all,2017-01-24,73
0,黑便,all,2017-01-25,135
0,黑便,all,2017-01-26,66
0,黑便,all,2017-01-27,127
0,黑便,all,2017-01-28,70
0,黑便,all,2017-01-29,66
0,黑便,all,2017-01-30,79
0,黑便,all,2017-01-31,66
0,黑便,all,2017-02-01,70
0,黑便,all,2017-02-02,92
0,黑便,all,2017-02-03,146
0,黑便,all,2017-02-04,73
0,黑便,all,2017-02-05,131
0,黑便,all,2017-02-06,66
0,黑便,all,2017-02-07,83
0,黑便,all,2017-02-08,153
0,黑便,all,2017-02-09,70
0,黑便,all,2017-02-10,73
0,黑便,all,2017-02-11,66
0,黑便,all,2017-02-12,69
0,黑便,all,2017-02-13,135
0,黑便,all,2017-02-14,70
0,黑便,all,2017-02-15,136
0,黑便,all,2017-02-16,127
0,黑便,all,2017-02-17,73
0,黑便,all,2017-02-18,130
0,黑便,all,2017-02-19,66
0,黑便,all,2017-02-20,140
0,黑便,all,2017-02-21,140
0,黑便,all,2017-02-22,136
0,黑便,all,2017-02-23,137
0,黑便,all,2017-02-24,131
0,黑便,all,2017-02-25,74
0,黑便,all,2017-02-26,73
0,黑便,all,2017-02-27,127
0,黑便,all,2017-02-28,127
0,黑便,all,2017-03-01,130
0,黑便,all,2017-03-02,138
0,黑便,all,2017-03-03,74
0,黑便,all,2017-03-04,74
0,黑便,all,2017-03-05,139
0,黑便,all,2017-03-06,74
0,黑便,all,2017-03-07,153
0,黑便,all,2017-03-08,127
0,黑便,all,2017-03-09,92
0,黑便,all,2017-03-10,74
0,黑便,all,2017-03-11,135
0,黑便,all,2017-03-12,140
0,黑便,all,2017-03-13,137
0,黑便,all,2017-03-14,125
0,黑便,all,2017-03-15,133
0,黑便,all,2017-03-16,87
0,黑便,all,2017-03-17,138
0,黑便,all,2017-03-18,74
0,黑便,all,2017-03-19,142
0,黑便,all,2017-03-20,152
0,黑便,all,2017-03-21,139
0,黑便,all,2017-03-22,82
0,黑便,all,2017-03-23,153
0,黑便,all,2017-03-24,144
0,黑便,all,2017-03-25,131
0,黑便,all,2017-03-26,83
0,黑便,all,2017-03-27,87
0,黑便,all,2017-03-28,138
0,黑便,all,2017-03-29,155
0,黑便,all,2017-03-30,138
0,黑便,all,2017-03-31,135
0,黑便,all,2017-04-01,131
0,黑便,all,2017-04-02,83
0,黑便,all,2017-04-03,78
0,黑便,all,2017-04-04,100
0,黑便,all,2017-04-05,155
0,黑便,all,2017-04-06,92
0,黑便,all,2017-04-07,91
0,黑便,all,2017-04-08,155
0,黑便,all,2017-04-09,95
0,黑便,all,2017-04-10,143
0,黑便,all,2017-04-11,82
0,黑便,all,2017-04-12,153
0,黑便,all,2017-04-13,147
0,黑便,all,2017-04-14,142
0,黑便,all,2017-04-15,83
0,黑便,all,2017-04-16,92
0,黑便,all,2017-04-17,144
0,黑便,all,2017-04-18,136
0,黑便,all,2017-04-19,140
0,黑便,all,2017-04-20,157
0,黑便,all,2017-04-21,109
0,黑便,all,2017-04-22,153
0,黑便,all,2017-04-23,138
0,黑便,all,2017-04-24,153
0,黑便,all,2017-04-25,131
0,黑便,all,2017-04-26,96
0,黑便,all,2017-04-27,152
0,黑便,all,2017-04-28,137
0,黑便,all,2017-04-29,78
0,黑便,all,2017-04-30,82
0,黑便,all,2017-05-01,74
0,黑便,all,2017-05-02,92
0,黑便,all,2017-05-03,105
0,黑便,all,2017-05-04,136
0,黑便,all,2017-05-05,87
0,黑便,all,2017-05-06,136
0,黑便,all,2017-05-07,156
0,黑便,all,2017-05-08,86
0,黑便,all,2017-05-09,92
0,黑便,all,2017-05-10,92
0,黑便,all,2017-05-11,146
0,黑便,all,2017-05-12,83
0,黑便,all,2017-05-13,92
0,黑便,all,2017-05-14,144
0,黑便,all,2017-05-15,140
0,黑便,all,2017-05-16,131
0,黑便,all,2017-05-17,141
0,黑便,all,2017-05-18,150
0,黑便,all,2017-05-19,150
0,黑便,all,2017-05-20,100
0,黑便,all,2017-05-21,105
0,黑便,all,2017-05-22,153
0,黑便,all,2017-05-23,167
0,黑便,all,2017-05-24,162
0,黑便,all,2017-05-25,135
0,黑便,all,2017-05-26,144
0,黑便,all,2017-05-27,130
0,黑便,all,2017-05-28,79
0,黑便,all,2017-05-29,70
0,黑便,all,2017-05-30,142
0,黑便,all,2017-05-31,143
0,黑便,all,2017-06-01,87
0,黑便,all,2017-06-02,100
0,黑便,all,2017-06-03,87
0,黑便,all,2017-06-04,86
0,黑便,all,2017-06-05,155
0,黑便,all,2017-06-06,149
0,黑便,all,2017-06-07,136
0,黑便,all,2017-06-08,83
0,黑便,all,2017-06-09,153
0,黑便,all,2017-06-10,143
0,黑便,all,2017-06-11,91
0,黑便,all,2017-06-12,144
0,黑便,all,2017-06-13,79
0,黑便,all,2017-06-14,143
0,黑便,all,2017-06-15,82
0,黑便,all,2017-06-16,135
0,黑便,all,2017-06-17,83
0,黑便,all,2017-06-18,82
0,黑便,all,2017-06-19,87
0,黑便,all,2017-06-20,139
0,黑便,all,2017-06-21,131
0,黑便,all,2017-06-22,83
0,黑便,all,2017-06-23,138
0,黑便,all,2017-06-24,139
0,黑便,all,2017-06-25,83
0,黑便,all,2017-06-26,131
0,黑便,all,2017-06-27,150
0,黑便,all,2017-06-28,143
0,黑便,all,2017-06-29,87
0,黑便,all,2017-06-30,128
0,黑便,all,2017-07-01,83
0,黑便,all,2017-07-02,131
0,黑便,all,2017-07-03,162
0,黑便,all,2017-07-04,143
0,黑便,all,2017-07-05,139
0,黑便,all,2017-07-06,140
0,黑便,all,2017-07-07,133
0,黑便,all,2017-07-08,124
0,黑便,all,2017-07-09,140
0,黑便,all,2017-07-10,95
0,黑便,all,2017-07-11,138
0,黑便,all,2017-07-12,140
0,黑便,all,2017-07-13,87
0,黑便,all,2017-07-14,143
0,黑便,all,2017-07-15,83
0,黑便,all,2017-07-16,141
0,黑便,all,2017-07-17,142
0,黑便,all,2017-07-18,148
0,黑便,all,2017-07-19,143
0,黑便,all,2017-07-20,152
0,黑便,all,2017-07-21,96
0,黑便,all,2017-07-22,153
0,黑便,all,2017-07-23,150
0,黑便,all,2017-07-24,82
0,黑便,all,2017-07-25,133
0,黑便,all,2017-07-26,146
0,黑便,all,2017-07-27,140
0,黑便,all,2017-07-28,92
0,黑便,all,2017-07-29,79
0,黑便,all,2017-07-30,79
0,黑便,all,2017-07-31,141
0,黑便,all,2017-08-01,150
0,黑便,all,2017-08-02,130
0,黑便,all,2017-08-03,136
0,黑便,all,2017-08-04,138
0,黑便,all,2017-08-05,87
0,黑便,all,2017-08-06,142
0,黑便,all,2017-08-07,144
0,黑便,all,2017-08-08,145
0,黑便,all,2017-08-09,126
0,黑便,all,2017-08-10,142
0,黑便,all,2017-08-11,87
0,黑便,all,2017-08-12,140
0,黑便,all,2017-08-13,163
0,黑便,all,2017-08-14,142
0,黑便,all,2017-08-15,135
0,黑便,all,2017-08-16,79
0,黑便,all,2017-08-17,127
0,黑便,all,2017-08-18,147
0,黑便,all,2017-08-19,96
0,黑便,all,2017-08-20,147
0,黑便,all,2017-08-21,156
0,黑便,all,2017-08-22,150
0,黑便,all,2017-08-23,149
0,黑便,all,2017-08-24,157
0,黑便,all,2017-08-25,143
0,黑便,all,2017-08-26,83
0,黑便,all,2017-08-27,87
0,黑便,all,2017-08-28,142
0,黑便,all,2017-08-29,149
0,黑便,all,2017-08-30,133
0,黑便,all,2017-08-31,86
0,黑便,all,2017-09-01,136
0,黑便,all,2017-09-02,138
0,黑便,all,2017-09-03,87
0,黑便,all,2017-09-04,131
0,黑便,all,2017-09-05,83
0,黑便,all,2017-09-06,138
0,黑便,all,2017-09-07,87
0,黑便,all,2017-09-08,137
0,黑便,all,2017-09-09,127
0,黑便,all,2017-09-10,78
0,黑便,all,2017-09-11,143
0,黑便,all,2017-09-12,149
0,黑便,all,2017-09-13,140
0,黑便,all,2017-09-14,144
0,黑便,all,2017-09-15,148
0,黑便,all,2017-09-16,139
0,黑便,all,2017-09-17,87
0,黑便,all,2017-09-18,100
0,黑便,all,2017-09-19,136
0,黑便,all,2017-09-20,152
0,黑便,all,2017-09-21,82
0,黑便,all,2017-09-22,159
0,黑便,all,2017-09-23,91
0,黑便,all,2017-09-24,136
0,黑便,all,2017-09-25,140
0,黑便,all,2017-09-26,149
0,黑便,all,2017-09-27,143
0,黑便,all,2017-09-28,145
0,黑便,all,2017-09-29,159
0,黑便,all,2017-09-30,104
0,黑便,all,2017-10-01,136
0,黑便,all,2017-10-02,140
0,黑便,all,2017-10-03,96
0,黑便,all,2017-10-04,144
0,黑便,all,2017-10-05,83
0,黑便,all,2017-10-06,151
0,黑便,all,2017-10-07,149
0,黑便,all,2017-10-08,145
0,黑便,all,2017-10-09,138
0,黑便,all,2017-10-10,149
0,黑便,all,2017-10-11,141
0,黑便,all,2017-10-12,131
0,黑便,all,2017-10-13,149
0,黑便,all,2017-10-14,74
0,黑便,all,2017-10-15,86
0,黑便,all,2017-10-16,82
0,黑便,all,2017-10-17,144
0,黑便,all,2017-10-18,92
0,黑便,all,2017-10-19,138
0,黑便,all,2017-10-20,140
0,黑便,all,2017-10-21,73
0,黑便,all,2017-10-22,140
0,黑便,all,2017-10-23,78
0,黑便,all,2017-10-24,87
0,黑便,all,2017-10-25,142
0,黑便,all,2017-10-26,73
0,黑便,all,2017-10-27,79
0,黑便,all,2017-10-28,131
0,黑便,pc,2017-01-01,57
0,黑便,pc,2017-01-02,57
0,黑便,pc,2017-01-03,0
0,黑便,pc,2017-01-04,0
0,黑便,pc,2017-01-05,0
0,黑便,pc,2017-01-06,59
0,黑便,pc,2017-01-07,0
0,黑便,pc,2017-01-08,0
0,黑便,pc,2017-01-09,0
0,黑便,pc,2017-01-10,0
0,黑便,pc,2017-01-11,0
0,黑便,pc,2017-01-12,63
0,黑便,pc,2017-01-13,0
0,黑便,pc,2017-01-14,57
0,黑便,pc,2017-01-15,0
0,黑便,pc,2017-01-16,61
0,黑便,pc,2017-01-17,0
0,黑便,pc,2017-01-18,57
0,黑便,pc,2017-01-19,0
0,黑便,pc,2017-01-20,61
0,黑便,pc,2017-01-21,0
0,黑便,pc,2017-01-22,57
0,黑便,pc,2017-01-23,63
0,黑便,pc,2017-01-24,0
0,黑便,pc,2017-01-25,57
0,黑便,pc,2017-01-26,0
0,黑便,pc,2017-01-27,57
0,黑便,pc,2017-01-28,0
0,黑便,pc,2017-01-29,0
0,黑便,pc,2017-01-30,0
0,黑便,pc,2017-01-31,0
0,黑便,pc,2017-02-01,0
0,黑便,pc,2017-02-02,0
0,黑便,pc,2017-02-03,59
0,黑便,pc,2017-02-04,0
0,黑便,pc,2017-02-05,57
0,黑便,pc,2017-02-06,0
0,黑便,pc,2017-02-07,0
0,黑便,pc,2017-02-08,61
0,黑便,pc,2017-02-09,0
0,黑便,pc,2017-02-10,0
0,黑便,pc,2017-02-11,0
0,黑便,pc,2017-02-12,0
0,黑便,pc,2017-02-13,57
0,黑便,pc,2017-02-14,0
0,黑便,pc,2017-02-15,57
0,黑便,pc,2017-02-16,57
0,黑便,pc,2017-02-17,0
0,黑便,pc,2017-02-18,57
0,黑便,pc,2017-02-19,0
0,黑便,pc,2017-02-20,61
0,黑便,pc,2017-02-21,57
0,黑便,pc,2017-02-22,57
0,黑便,pc,2017-02-23,59
0,黑便,pc,2017-02-24,57
0,黑便,pc,2017-02-25,0
0,黑便,pc,2017-02-26,0
0,黑便,pc,2017-02-27,57
0,黑便,pc,2017-02-28,57
0,黑便,pc,2017-03-01,57
0,黑便,pc,2017-03-02,59
0,黑便,pc,2017-03-03,0
0,黑便,pc,2017-03-04,0
0,黑便,pc,2017-03-05,57
0,黑便,pc,2017-03-06,0
0,黑便,pc,2017-03-07,57
0,黑便,pc,2017-03-08,57
0,黑便,pc,2017-03-09,0
0,黑便,pc,2017-03-10,0
0,黑便,pc,2017-03-11,61
0,黑便,pc,2017-03-12,61
0,黑便,pc,2017-03-13,59
0,黑便,pc,2017-03-14,59
0,黑便,pc,2017-03-15,59
0,黑便,pc,2017-03-16,0
0,黑便,pc,2017-03-17,59
0,黑便,pc,2017-03-18,0
0,黑便,pc,2017-03-19,59
0,黑便,pc,2017-03-20,61
0,黑便,pc,2017-03-21,57
